종목코드,주주구분,대표 주주수,보통주,지분율,최종변동일
A137310,자기주식 (자사주+자사주신탁),1.0,2129887.0,1.75,2025/03/21
A137310,우리사주조합,1.0,41505.0,0.03,2024/06/30
A005850,최대주주등 (본인+특별관계자),1.0,29227345.0,62.92,2024/06/25
A005850,10%이상주주 (본인+특별관계자),,,,
A005850,5%이상주주 (본인+특별관계자),2.0,7090346.0,15.26,2023/05/12
A005850,"임원 (5%미만 중, 임원인자)",5.0,26048.0,0.06,2024/03/26
A005850,자기주식 (자사주+자사주신탁),1.0,393058.0,0.85,2022/05/16
A005850,우리사주조합,,,,
A010580,최대주주등 (본인+특별관계자),1.0,96225964.0,86.49,2025/05/02
A010580,10%이상주주 (본인+특별관계자),,,,
A010580,5%이상주주 (본인+특별관계자),,,,
A010580,"임원 (5%미만 중, 임원인자)",,,,
A010580,자기주식 (자사주+자사주신탁),1.0,145492.0,0.13,2022/04/19
A010580,우리사주조합,,,,
A012750,최대주주등 (본인+특별관계자),1.0,9747383.0,25.65,2013/04/19
A012750,10%이상주주 (본인+특별관계자),1.0,7827255.0,20.6,2018/09/28
A012750,5%이상주주 (본인+특별관계자),3.0,6174035.0,16.25,2025/02/12
A012750,"임원 (5%미만 중, 임원인자)",7.0,293.0,0.0,2024/12/04
A012750,자기주식 (자사주+자사주신탁),1.0,4188939.0,11.02,2014/03/31
A012750,우리사주조합,,,,
A023960,최대주주등 (본인+특별관계자),1.0,4926864.0,14.05,2025/04/03
A023960,10%이상주주 (본인+특별관계자),,,,
A023960,5%이상주주 (본인+특별관계자),1.0,2290522.0,6.53,2024/01/22
A023960,"임원 (5%미만 중, 임원인자)",,,,
A023960,자기주식 (자사주+자사주신탁),1.0,2.0,0.0,2009/03/31
A023960,우리사주조합,,,,
A298690,최대주주등 (본인+특별관계자),1.0,48895631.0,41.92,2023/04/13
A298690,10%이상주주 (본인+특별관계자),,,,
A298690,5%이상주주 (본인+특별관계자),,,,
A298690,"임원 (5%미만 중, 임원인자)",3.0,36215.0,0.03,2022/10/17
A298690,자기주식 (자사주+자사주신탁),1.0,58016.0,0.05,2022/08/10
A298690,우리사주조합,1.0,82853.0,0.07,2023/12/31
A140910,개인/법인,4.0,1416412.0,31.74,
A140910,주요외국인주주,,,,
A140910,기관투자자,,,,
A140910,정부/정부기관,,,,
A140910,자사주,,,,
A140910,자사주펀드,,,,
A140910,해외DR,,,,
A078520,최대주주등 (본인+특별관계자),1.0,16557644.0,63.65,2018/12/26
A078520,10%이상주주 (본인+특별관계자),,,,
A078520,5%이상주주 (본인+특별관계자),,,,
A078520,"임원 (5%미만 중, 임원인자)",1.0,24266.0,0.09,2023/08/01
A078520,자기주식 (자사주+자사주신탁),2.0,25375.0,0.1,2025/05/07
A078520,우리사주조합,1.0,45800.0,0.18,2019/09/30
A015260,최대주주등 (본인+특별관계자),1.0,23958712.0,53.1,2025/02/11
A015260,10%이상주주 (본인+특별관계자),,,,
A015260,5%이상주주 (본인+특별관계자),,,,
A015260,"임원 (5%미만 중, 임원인자)",1.0,22143.0,0.05,2020/10/22
A015260,자기주식 (자사주+자사주신탁),1.0,3756.0,0.01,2020/10/22
A015260,우리사주조합,1.0,242942.0,0.54,2024/06/30
A007460,최대주주등 (본인+특별관계자),1.0,119642266.0,38.37,2024/01/15
A007460,10%이상주주 (본인+특별관계자),,,,
A007460,5%이상주주 (본인+특별관계자),,,,
A007460,"임원 (5%미만 중, 임원인자)",12.0,2122117.0,0.68,2025/01/10
A007460,자기주식 (자사주+자사주신탁),1.0,20758761.0,6.66,2024/12/30
A007460,우리사주조합,,,,
A003060,최대주주등 (본인+특별관계자),1.0,112852847.0,56.88,2024/08/28
A003060,10%이상주주 (본인+특별관계자),,,,
A003060,5%이상주주 (본인+특별관계자),,,,
A003060,"임원 (5%미만 중, 임원인자)",6.0,42040.0,0.02,2024/05/13
A003060,자기주식 (자사주+자사주신탁),1.0,835039.0,0.42,2024/06/28
A003060,우리사주조합,,,,
A244920,최대주주등 (본인+특별관계자),1.0,7962658.0,35.22,2024/11/04
A244920,10%이상주주 (본인+특별관계자),,,,
A244920,5%이상주주 (본인+특별관계자),,,,
A244920,"임원 (5%미만 중, 임원인자)",23.0,316630.0,1.4,2025/04/07
A244920,자기주식 (자사주+자사주신탁),,,,
A244920,우리사주조합,1.0,91740.0,0.41,2024/06/30
A278470,최대주주등 (본인+특별관계자),1.0,12437470.0,33.18,2024/11/29
A278470,10%이상주주 (본인+특별관계자),,,,
A278470,5%이상주주 (본인+특별관계자),1.0,3191085.0,8.51,2024/10/31
A278470,"임원 (5%미만 중, 임원인자)",,,,
A278470,자기주식 (자사주+자사주신탁),1.0,613400.0,1.64,2025/02/14
A278470,우리사주조합,1.0,310390.0,0.83,2024/10/31
A450080,최대주주등 (본인+특별관계자),1.0,32247885.0,46.11,2025/04/04
A450080,10%이상주주 (본인+특별관계자),1.0,12255629.0,17.52,2024/10/15
A450080,5%이상주주 (본인+특별관계자),,,,
A450080,"임원 (5%미만 중, 임원인자)",6.0,321972.0,0.46,2025/04/21
A450080,자기주식 (자사주+자사주신탁),,,,
A450080,우리사주조합,1.0,1987364.0,2.84,2024/06/30
A019490,최대주주등 (본인+특별관계자),1.0,10416062.0,13.63,2025/01/16
A019490,10%이상주주 (본인+특별관계자),2.0,20212589.0,26.45,2025/01/14
A019490,5%이상주주 (본인+특별관계자),1.0,6172839.0,8.08,2025/01/22
A019490,"임원 (5%미만 중, 임원인자)",2.0,11461.0,0.01,2017/12/19
A019490,자기주식 (자사주+자사주신탁),1.0,14304.0,0.02,2020/10/16
A019490,우리사주조합,1.0,39694.0,0.05,2021/12/31
A036570,최대주주등 (본인+특별관계자),1.0,2662673.0,12.36,2025/02/03
A036570,10%이상주주 (본인+특별관계자),,,,
A036570,5%이상주주 (본인+특별관계자),4.0,6675565.0,30.99,2024/10/28
A036570,"임원 (5%미만 중, 임원인자)",13.0,4538.0,0.02,2023/01/19
A036570,자기주식 (자사주+자사주신탁),1.0,2146537.0,9.96,2025/04/18
A036570,우리사주조합,,,,
A085310,최대주주등 (본인+특별관계자),1.0,21880500.0,27.74,2024/12/30
A085310,10%이상주주 (본인+특별관계자),,,,
A085310,5%이상주주 (본인+특별관계자),,,,
A085310,"임원 (5%미만 중, 임원인자)",1.0,54317.0,0.07,2017/07/17
A085310,자기주식 (자사주+자사주신탁),1.0,3201817.0,4.06,2025/03/05
A085310,우리사주조합,1.0,1532.0,0.0,2018/12/28
A900140,최대주주등 (본인+특별관계자),1.0,69100516.0,40.27,2024/12/10
A900140,10%이상주주 (본인+특별관계자),,,,
A900140,5%이상주주 (본인+특별관계자),,,,
A900140,"임원 (5%미만 중, 임원인자)",,,,
A900140,자기주식 (자사주+자사주신탁),1.0,299363.0,0.17,2024/05/29
A900140,우리사주조합,,,,
A066970,최대주주등 (본인+특별관계자),1.0,8606842.0,23.7,2025/03/10
A066970,10%이상주주 (본인+특별관계자),,,,
A066970,5%이상주주 (본인+특별관계자),1.0,2203210.0,6.07,2024/10/30
A066970,"임원 (5%미만 중, 임원인자)",15.0,69623.0,0.19,2025/04/01
A066970,자기주식 (자사주+자사주신탁),1.0,2738611.0,7.54,2022/05/31
A066970,우리사주조합,1.0,190.0,0.0,2023/06/30
A097520,최대주주등 (본인+특별관계자),1.0,5280684.0,29.37,2025/05/08
A097520,10%이상주주 (본인+특별관계자),,,,
A097520,5%이상주주 (본인+특별관계자),,,,
A097520,"임원 (5%미만 중, 임원인자)",4.0,6723.0,0.04,2025/01/01
A097520,자기주식 (자사주+자사주신탁),1.0,1627732.0,9.05,2025/03/17
A097520,우리사주조합,,,,
A484870,최대주주등 (본인+특별관계자),1.0,6753900.0,73.78,2024/12/16
A484870,10%이상주주 (본인+특별관계자),,,,
A484870,5%이상주주 (본인+특별관계자),,,,
A484870,"임원 (5%미만 중, 임원인자)",,,,
A484870,자기주식 (자사주+자사주신탁),,,,
A484870,우리사주조합,1.0,92142.0,1.01,2024/12/16
A014440,최대주주등 (본인+특별관계자),1.0,10200000.0,51.0,2003/04/21
A014440,10%이상주주 (본인+특별관계자),,,,
A014440,5%이상주주 (본인+특별관계자),,,,
A014440,"임원 (5%미만 중, 임원인자)",,,,
A014440,자기주식 (자사주+자사주신탁),1.0,500000.0,2.5,2004/09/01
A014440,우리사주조합,,,,
A111770,최대주주등 (본인+특별관계자),1.0,22481426.0,50.74,2020/12/21
A111770,10%이상주주 (본인+특별관계자),1.0,4606092.0,10.39,2025/03/27
A111770,5%이상주주 (본인+특별관계자),1.0,2230908.0,5.03,2021/04/08
A111770,"임원 (5%미만 중, 임원인자)",,,,
A111770,자기주식 (자사주+자사주신탁),2.0,1751356.0,3.95,2025/03/28
A111770,우리사주조합,,,,
A009970,최대주주등 (본인+특별관계자),1.0,6307043.0,46.25,2025/04/08
A009970,10%이상주주 (본인+특별관계자),,,,
A009970,5%이상주주 (본인+특별관계자),2.0,2087203.0,15.31,2025/02/25
A009970,"임원 (5%미만 중, 임원인자)",,,,
A009970,자기주식 (자사주+자사주신탁),1.0,2030694.0,14.89,2009/10/07
A009970,우리사주조합,1.0,258.0,0.0,2018/03/30
A003520,최대주주등 (본인+특별관계자),1.0,95928655.0,52.45,2017/01/26
A003520,10%이상주주 (본인+특별관계자),,,,
A003520,5%이상주주 (본인+특별관계자),,,,
A003520,"임원 (5%미만 중, 임원인자)",1.0,52600.0,0.03,2010/08/02
A003520,자기주식 (자사주+자사주신탁),1.0,277.0,0.0,2019/12/30
A003520,우리사주조합,1.0,12517.0,0.01,2023/12/31
A000670,최대주주등 (본인+특별관계자),1.0,10078170.0,52.74,2025/04/25
A000670,10%이상주주 (본인+특별관계자),1.0,2895260.0,15.15,2025/04/25
A000670,5%이상주주 (본인+특별관계자),,,,
A000670,"임원 (5%미만 중, 임원인자)",1.0,1000.0,0.01,2025/04/25
A000670,자기주식 (자사주+자사주신탁),1.0,1219060.0,6.38,2025/04/25
A000670,우리사주조합,1.0,650.0,0.0,2025/04/25
A006740,최대주주등 (본인+특별관계자),1.0,9425070.0,16.86,2024/12/10
A006740,10%이상주주 (본인+특별관계자),2.0,16999825.0,30.41,2023/11/03
A006740,5%이상주주 (본인+특별관계자),,,,
A006740,"임원 (5%미만 중, 임원인자)",,,,
A006740,자기주식 (자사주+자사주신탁),1.0,2314603.0,4.14,2023/05/12
A006740,우리사주조합,,,,
A012280,최대주주등 (본인+특별관계자),1.0,13356364.0,25.85,2020/10/06
A012280,10%이상주주 (본인+특별관계자),,,,
A012280,5%이상주주 (본인+특별관계자),,,,
A012280,"임원 (5%미만 중, 임원인자)",,,,
A012280,자기주식 (자사주+자사주신탁),1.0,2140000.0,4.14,2025/01/16
A012280,우리사주조합,,,,
A012160,최대주주등 (본인+특별관계자),1.0,25539521.0,25.21,2022/02/09
A012160,10%이상주주 (본인+특별관계자),,,,
A012160,5%이상주주 (본인+특별관계자),,,,
A012160,"임원 (5%미만 중, 임원인자)",,,,
A012160,자기주식 (자사주+자사주신탁),1.0,33140069.0,32.71,2024/03/13
A012160,우리사주조합,,,,
A015360,최대주주등 (본인+특별관계자),1.0,2435951.0,40.6,2025/04/25
A015360,10%이상주주 (본인+특별관계자),,,,
A015360,5%이상주주 (본인+특별관계자),1.0,361476.0,6.02,2019/02/01
A015360,"임원 (5%미만 중, 임원인자)",,,,
A015360,자기주식 (자사주+자사주신탁),1.0,1719000.0,28.65,2024/04/02
A015360,우리사주조합,,,,
A007310,최대주주등 (본인+특별관계자),1.0,1999758.0,49.9,2024/11/05
A007310,10%이상주주 (본인+특별관계자),,,,
A007310,5%이상주주 (본인+특별관계자),1.0,220867.0,5.51,2022/08/31
A007310,"임원 (5%미만 중, 임원인자)",4.0,253.0,0.01,2023/06/23
A007310,자기주식 (자사주+자사주신탁),1.0,568503.0,14.18,2022/10/21
A007310,우리사주조합,1.0,97.0,0.0,2020/12/30
A002630,최대주주등 (본인+특별관계자),1.0,42220728.0,35.6,2020/09/04
A002630,10%이상주주 (본인+특별관계자),,,,
A002630,5%이상주주 (본인+특별관계자),,,,
A002630,"임원 (5%미만 중, 임원인자)",1.0,8909.0,0.01,2020/02/21
A002630,자기주식 (자사주+자사주신탁),1.0,14879.0,0.01,2021/03/31
